playlist_id,playlist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,track.disc_number,track.duration_ms,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track_number,track.uri,track.album.id,track.album.name,track.album.release_date,track.album.release_date_precision,key_name,mode_name,key_mode
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.708,0.934,7,-7.248,1,0.315,0.398,0,0.51,0.387,129.764,4lfbKSk7TIReq7hipi1mOx,4,1,100348,FALSE,https://api.spotify.com/v1/tracks/4lfbKSk7TIReq7hipi1mOx,FALSE,Uh Papai Chegou / O Simpático - Ao Vivo,44,https://p.scdn.co/mp3-preview/3cd5f3e2440d717836a70c21c4c637d57a0c8d62?cid=5980655d195f46ee8995cd0e1dd7f376,2,spotify:track:4lfbKSk7TIReq7hipi1mOx,1Ys0R7NXoQSQJXnKiTOwlq,Mr. Catra 25 Anos (Ao Vivo),2016-11-16,day,G,major,G major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.905,0.601,4,-8.371,0,0.685,0.215,0,0.0847,0.944,124.888,6Y0Lah5ZRbCZzNFcOrTN1o,4,1,291369,FALSE,https://api.spotify.com/v1/tracks/6Y0Lah5ZRbCZzNFcOrTN1o,FALSE,Rap Das Armas,48,NA,9,spotify:track:6Y0Lah5ZRbCZzNFcOrTN1o,1c1GKzGiL6kytNapMScPjg,Web Hits - Vol. 1,2009-01-01,day,E,minor,E minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.906,0.744,11,-7.561,0,0.225,0.0392,1.46e-6,0.0413,0.884,128.068,3i2lwh4ZwTFiVmDWDb9DnC,4,1,164226,FALSE,https://api.spotify.com/v1/tracks/3i2lwh4ZwTFiVmDWDb9DnC,FALSE,Atoladinha,0,NA,5,spotify:track:3i2lwh4ZwTFiVmDWDb9DnC,13sDCyVXrSKAKp1sI6rHUS,Rio super funk (Volume 1),2008-03-03,day,B,minor,B minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.866,0.861,4,-3.77,0,0.042,0.0688,0.0166,0.065,0.953,129.005,480o64VmNvWcwzCg74VUxW,4,1,224026,FALSE,https://api.spotify.com/v1/tracks/480o64VmNvWcwzCg74VUxW,FALSE,Tremendo Vacilão,53,https://p.scdn.co/mp3-preview/58d8b4fbb6eb4b24c38b2e1eed58bd7b25c43693?cid=5980655d195f46ee8995cd0e1dd7f376,2,spotify:track:480o64VmNvWcwzCg74VUxW,2r2DreFMVk7DHRzmX7vKZk,Eu Só Quero Ser Livre,2006-05-15,day,E,minor,E minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.923,0.891,11,-5.694,0,0.159,0.277,0,0.468,0.872,130.005,1wg3ODt1z6YhBCBB8Gahol,4,1,222222,FALSE,https://api.spotify.com/v1/tracks/1wg3ODt1z6YhBCBB8Gahol,FALSE,Agora Eu Sou Solteira,0,NA,1,spotify:track:1wg3ODt1z6YhBCBB8Gahol,3fGWDetiX9aLdXdV17HwBH,Agora Eu Sou Solteira,2014-11-03,day,B,minor,B minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.949,0.81,1,-7.269,1,0.13,0.0375,0,0.0746,0.883,123.184,6IAFb4MlKzQtGOY570Z210,4,1,341000,FALSE,https://api.spotify.com/v1/tracks/6IAFb4MlKzQtGOY570Z210,FALSE,Estrada Da Posse,0,NA,6,spotify:track:6IAFb4MlKzQtGOY570Z210,3HrDEZklVEj1rChbh40pHA,Funk Brasil Relíquias (Vol. 1),2017-05-12,day,C#,major,C# major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.904,0.676,11,-4.725,0,0.197,0.283,1.12e-4,0.197,0.838,130.036,0qheWoeeHAXInj2uN7iY5q,4,1,182733,FALSE,https://api.spotify.com/v1/tracks/0qheWoeeHAXInj2uN7iY5q,FALSE,Sensação,40,https://p.scdn.co/mp3-preview/f540e00c4c899c99bfe88c9cedc3f194c9798398?cid=5980655d195f46ee8995cd0e1dd7f376,5,spotify:track:0qheWoeeHAXInj2uN7iY5q,6jvRCVOvGHeVdGLlMqjCW4,"Gigante, Vol. 2",2001-03-09,day,B,minor,B minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.931,0.604,0,-1.41,0,0.0573,0.456,0,0.0488,0.864,129.926,0EPxmvsG1BY5td4aTOkWBF,4,1,144039,TRUE,https://api.spotify.com/v1/tracks/0EPxmvsG1BY5td4aTOkWBF,FALSE,Deu Onda,57,https://p.scdn.co/mp3-preview/a1f79185bc41151858ad5c73dcf668106fd5025a?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:0EPxmvsG1BY5td4aTOkWBF,4kL6UmXZ0QGt4crDk2n1op,Deu Onda,2016-12-15,day,C,minor,C minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.854,0.708,10,-7.298,0,0.073,0.0431,0,0.0849,0.919,128.967,4loSpml4rzeFM1fDJb0Upe,4,1,215546,FALSE,https://api.spotify.com/v1/tracks/4loSpml4rzeFM1fDJb0Upe,FALSE,Ela Só Pensa Em Beijar,0,NA,5,spotify:track:4loSpml4rzeFM1fDJb0Upe,79lBlHCw0qnqANiXQVK7ZB,Samba Goal - Powered By R10,2006-01-01,day,A#,minor,A# minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.621,0.481,10,-5.082,0,0.397,0.584,0,0.106,0.37,172.397,1Wsyt5It2PYnht0aDYcNyR,5,1,251216,FALSE,https://api.spotify.com/v1/tracks/1Wsyt5It2PYnht0aDYcNyR,FALSE,"Tá Tranquilo, Tá Favorável",47,https://p.scdn.co/mp3-preview/9c8ea69505648de265aca888a6ce53371f25d261?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:1Wsyt5It2PYnht0aDYcNyR,570Y9gjImTqqZ3tnwcmo5N,"Tá Tranquilo, Tá Favorável",2016-01-12,day,A#,minor,A# minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.777,0.701,6,-8.982,0,0.098,0.233,1.55e-4,0.299,0.698,130.093,14nUBavT6yI0ddM3EbJ7Vi,4,1,143507,FALSE,https://api.spotify.com/v1/tracks/14nUBavT6yI0ddM3EbJ7Vi,FALSE,Adulterio - Ao Vivo,0,NA,5,spotify:track:14nUBavT6yI0ddM3EbJ7Vi,5sZ4BEIDRzxkS1Wco8VbYX,Mr. Catra no Estúdio Showlivre (Ao Vivo),2017-11-03,day,F#,minor,F# minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.806,0.694,5,-7.857,0,0.104,0.205,0,0.0447,0.661,132.97,28aUFtkMnJaqNQkLHR0weV,4,1,150933,FALSE,https://api.spotify.com/v1/tracks/28aUFtkMnJaqNQkLHR0weV,FALSE,Show das Poderosas,52,https://p.scdn.co/mp3-preview/914085f9bb1681fd55c30ae5f5b333d766f5639f?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:28aUFtkMnJaqNQkLHR0weV,7IcgpWsMMBvW5NzNoKRu6z,Anitta,2013-02-06,day,F,minor,F minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.911,0.984,10,-1.196,0,0.0674,0.0442,0,0.0749,0.925,130.147,0ZU7plXtXU03s14DoppdhH,4,1,251997,FALSE,https://api.spotify.com/v1/tracks/0ZU7plXtXU03s14DoppdhH,FALSE,Rap Da Espuma,0,NA,9,spotify:track:0ZU7plXtXU03s14DoppdhH,5g4rtdYwgerEI4SCfT7GgI,Funk Brasil Relíquias (Vol. 2),2017-12-22,day,A#,minor,A# minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.813,0.945,11,-7.486,0,0.0606,0.264,0,0.838,0.862,128.471,0ZJrDZsVtwmIxCeO2u3V3m,4,1,328097,FALSE,https://api.spotify.com/v1/tracks/0ZJrDZsVtwmIxCeO2u3V3m,FALSE,Rap Do Salgueiro,0,NA,12,spotify:track:0ZJrDZsVtwmIxCeO2u3V3m,0yRDFt98yrgwmg7uGl5SzY,Claudinho & Buchecha - Ao Vivo,1999-01-01,day,B,minor,B minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.759,0.875,8,-2.913,1,0.051,0.282,0,0.0947,0.874,121.035,2HGCmmFle6QUX54Wmhc3QD,4,1,172064,FALSE,https://api.spotify.com/v1/tracks/2HGCmmFle6QUX54Wmhc3QD,FALSE,Porque Te Amo,0,NA,15,spotify:track:2HGCmmFle6QUX54Wmhc3QD,1WJbnMiFtGRDN2dSAOGbAz,Funk Brasil Relíquias (Vol. 3),2017-12-29,day,G#,major,G# major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.864,0.734,6,-4.357,0,0.178,0.173,0,0.21,0.807,132.094,4k3HBeh98WWN2ybGHC0WQI,4,1,164615,FALSE,https://api.spotify.com/v1/tracks/4k3HBeh98WWN2ybGHC0WQI,FALSE,Beijinho no Ombro,47,https://p.scdn.co/mp3-preview/d5d1c29a8df2760f974c1579b30fcff24d7faa3d?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:4k3HBeh98WWN2ybGHC0WQI,0ofNAjXeTd2H2co7rKhKTE,Beijinho no Ombro,2013-07-22,day,F#,minor,F# minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.854,0.981,4,-2.309,0,0.224,0.252,1.27e-6,0.271,0.754,129.004,3USrNsNT59goZi2iHsmSg4,4,1,259552,FALSE,https://api.spotify.com/v1/tracks/3USrNsNT59goZi2iHsmSg4,FALSE,Dança do Creu,44,https://p.scdn.co/mp3-preview/436ea1cb58d5529efd51480f622ff4549c0eb40b?cid=5980655d195f46ee8995cd0e1dd7f376,3,spotify:track:3USrNsNT59goZi2iHsmSg4,1bTKQPh9JyBDg3h8ztaz1y,Funk do Brasil (Danse Club No. 1),2010-04-15,day,E,minor,E minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.891,0.644,3,-6.596,0,0.159,0.181,1.87e-5,0.0778,0.668,129.035,6lpSUBeYlA8W10DIwFOZeG,4,2,120325,FALSE,https://api.spotify.com/v1/tracks/6lpSUBeYlA8W10DIwFOZeG,FALSE,Éguinha Pocotó,44,https://p.scdn.co/mp3-preview/86ac19f9d6a07376e30061d5d2d2af00960fd979?cid=5980655d195f46ee8995cd0e1dd7f376,5,spotify:track:6lpSUBeYlA8W10DIwFOZeG,4gyICMjAHvh5gdTu9VeKKv,Afro Caribe,2004,year,D#,minor,D# minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.95,0.913,6,-3.203,1,0.0591,0.206,8.92e-6,0.0992,0.838,129.348,2cK62gM9EfeQbegZr9sgbf,4,1,207133,FALSE,https://api.spotify.com/v1/tracks/2cK62gM9EfeQbegZr9sgbf,FALSE,O Baile Todo,49,https://p.scdn.co/mp3-preview/19e732d4dcc5f2fda8e7c020469f04781cf5eb59?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:2cK62gM9EfeQbegZr9sgbf,7phsnmM8mYQOzKXRUyvPMG,Bonde Do Tigrão,2001-05-14,day,F#,major,F# major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.777,0.674,5,-11.826,0,0.0527,0.0767,4.25e-4,0.111,0.887,128.139,4noiU4KsxfroRVW1Ar19zB,4,1,216600,FALSE,https://api.spotify.com/v1/tracks/4noiU4KsxfroRVW1Ar19zB,FALSE,Me Leva,44,https://p.scdn.co/mp3-preview/aca1c55d831bf8f61bbdc376719fa6d63ef2f872?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:4noiU4KsxfroRVW1Ar19zB,2niOUFzrPzRJceBtDslesX,Marcas De Amor,1994,year,F,minor,F minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.957,0.669,1,-9.768,1,0.367,0.264,0,0.0973,0.843,130.026,5OuN2YYDJAjqxrUAMWHAud,4,1,154333,TRUE,https://api.spotify.com/v1/tracks/5OuN2YYDJAjqxrUAMWHAud,FALSE,Desce Desce,31,https://p.scdn.co/mp3-preview/a0b7f6cb8435dde96b788b33b6eada107d71d05d?cid=5980655d195f46ee8995cd0e1dd7f376,8,spotify:track:5OuN2YYDJAjqxrUAMWHAud,5C4l92GWKGBiRazl3Xh4no,É Ele Mesmo,2014-08-19,day,C#,major,C# major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.836,0.849,9,-1.148,1,0.132,0.0259,0.00127,0.0394,0.728,130.246,02VoIHxGt7OCdIPpEz6p09,4,1,161360,FALSE,https://api.spotify.com/v1/tracks/02VoIHxGt7OCdIPpEz6p09,FALSE,Popozuda Rock 'N' Roll,39,https://p.scdn.co/mp3-preview/2d20f4e41a5770a18317173c2779d72750f7b732?cid=5980655d195f46ee8995cd0e1dd7f376,4,spotify:track:02VoIHxGt7OCdIPpEz6p09,00vlvEqmMUQGsB0HZZOGXL,Miami Rock 2000,2000,year,A,major,A major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.893,0.887,4,-2.407,1,0.352,0.107,0,0.202,0.835,127.053,3LfLEnOd8AeKrXVkJPFukf,4,1,166373,TRUE,https://api.spotify.com/v1/tracks/3LfLEnOd8AeKrXVkJPFukf,FALSE,Um Tapinha Nào Doi - Versão Ao Vivo,0,NA,21,spotify:track:3LfLEnOd8AeKrXVkJPFukf,6tKuRqZRyZpifyXXJ0PpVq,Cerol Na Mão,2011,year,E,major,E major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.795,0.853,7,-5.001,1,0.17,0.512,0,0.0874,0.966,130.025,2gywMK0AQvj8QZJFcEO4R3,4,1,180266,FALSE,https://api.spotify.com/v1/tracks/2gywMK0AQvj8QZJFcEO4R3,FALSE,Toda Toda,50,https://p.scdn.co/mp3-preview/64b72be059ae5ced720e207900be635976e521c8?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:2gywMK0AQvj8QZJFcEO4R3,2VgCgg09h9v3GwoLQzpEt0,Toda Toda,2013-10-02,day,G,major,G major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.874,0.883,7,-5.241,1,0.0612,0.0152,0.0328,0.0847,0.547,126.983,3k5H3x5bTz5ZjbA13UtCLt,4,1,167080,FALSE,https://api.spotify.com/v1/tracks/3k5H3x5bTz5ZjbA13UtCLt,FALSE,Tire a Camisa,43,https://p.scdn.co/mp3-preview/8b7b2a15eb96f5294a6d4b3b9c6a79a31b013735?cid=5980655d195f46ee8995cd0e1dd7f376,3,spotify:track:3k5H3x5bTz5ZjbA13UtCLt,1EbboXlVrVE4GziqE0iDBv,"Festa Techno, Vol. 2",2000-03-09,day,G,major,G major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.772,0.799,11,-5.494,1,0.0606,0.174,0,0.299,0.502,129.151,3esCdZSiOake3XzrnG2xDf,4,1,166866,FALSE,https://api.spotify.com/v1/tracks/3esCdZSiOake3XzrnG2xDf,FALSE,Tô Tranquilão,47,https://p.scdn.co/mp3-preview/0eeeeff4f73ff3ed4f8ca7224dd5b48d795be085?cid=5980655d195f46ee8995cd0e1dd7f376,7,spotify:track:3esCdZSiOake3XzrnG2xDf,42IZ3sbTY734vl5xiDpBo9,MC Leozinho Ao Vivo,2012-06-10,day,B,major,B major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.867,0.556,7,-10.863,1,0.0794,0.146,1.15e-5,0.273,0.652,125.465,4b8rHvh7M01aiQ3r46sKcA,4,1,177026,FALSE,https://api.spotify.com/v1/tracks/4b8rHvh7M01aiQ3r46sKcA,FALSE,Rap do Solitario - Ao Vivo,37,https://p.scdn.co/mp3-preview/d90f656a617026f3235b2c8684c4bbb88ee12324?cid=5980655d195f46ee8995cd0e1dd7f376,4,spotify:track:4b8rHvh7M01aiQ3r46sKcA,1wxslqthOJPDHJIOZayEyg,O Melhor do Rap,2000-03-09,day,G,major,G major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.807,0.705,9,-6.975,1,0.0411,0.0209,0,0.119,0.78,128.161,0Dmm6ol6mD6nB0j72HYnOf,4,1,304000,FALSE,https://api.spotify.com/v1/tracks/0Dmm6ol6mD6nB0j72HYnOf,FALSE,Nosso Sonho,0,NA,10,spotify:track:0Dmm6ol6mD6nB0j72HYnOf,6cirDNR7Yl9gXykoTBBvSH,Novo Millennium,2005-01-01,day,A,major,A major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.628,0.826,9,-4.424,1,0.0601,0.154,0,0.129,0.831,128.065,4x9hmaWleyRIjMDLtCSS2y,4,1,177749,FALSE,https://api.spotify.com/v1/tracks/4x9hmaWleyRIjMDLtCSS2y,FALSE,A Distância,39,NA,7,spotify:track:4x9hmaWleyRIjMDLtCSS2y,4QUorwpHoxptxmWhAAxvPh,Funk Brasil Relíquias (Vol. 1),2017-05-12,day,A,major,A major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.762,0.891,7,-1.534,0,0.099,0.00285,0,0.261,0.632,128.064,3fuI4nTo9ewlmzxd9ief48,4,1,260358,FALSE,https://api.spotify.com/v1/tracks/3fuI4nTo9ewlmzxd9ief48,FALSE,Corpo Nú,0,NA,5,spotify:track:3fuI4nTo9ewlmzxd9ief48,5g4rtdYwgerEI4SCfT7GgI,Funk Brasil Relíquias (Vol. 2),2017-12-22,day,G,minor,G minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.973,0.957,6,-5.969,0,0.112,0.0105,0.00476,0.326,0.95,126.973,0dCwmf59BqqIAXvw9PRsGG,4,1,168173,FALSE,https://api.spotify.com/v1/tracks/0dCwmf59BqqIAXvw9PRsGG,FALSE,Dança da Motinha,42,https://p.scdn.co/mp3-preview/5bbe1bc49c70d07659e02f858375b0e5b9e190ba?cid=5980655d195f46ee8995cd0e1dd7f376,8,spotify:track:0dCwmf59BqqIAXvw9PRsGG,2MO5ni5CLSXyBfY8OdX2fu,Tornado Muito Nervoso 2,2000-03-09,day,F#,minor,F# minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.912,0.907,2,-5.758,1,0.0703,0.377,0,0.115,0.702,128.971,0KNUFnHCNA6xowuOoSyH6I,4,1,181765,FALSE,https://api.spotify.com/v1/tracks/0KNUFnHCNA6xowuOoSyH6I,FALSE,Hino Funkeiro,34,https://p.scdn.co/mp3-preview/5cf20783778a87f3637291beb9b1eef000180eb1?cid=5980655d195f46ee8995cd0e1dd7f376,5,spotify:track:0KNUFnHCNA6xowuOoSyH6I,5FBXVEXZTRjq5b1S20udZI,Elite do Funk 2,2018-03-21,day,D,major,D major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.962,0.831,6,-1.902,1,0.239,0.0798,0,0.0601,0.749,130.001,2R1cAwQ0RTEdUHD8do5nKE,4,1,167500,FALSE,https://api.spotify.com/v1/tracks/2R1cAwQ0RTEdUHD8do5nKE,FALSE,Rap Da Massa Funkeira,0,NA,12,spotify:track:2R1cAwQ0RTEdUHD8do5nKE,3HrDEZklVEj1rChbh40pHA,Funk Brasil Relíquias (Vol. 1),2017-05-12,day,F#,major,F# major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.807,0.858,7,-1.969,1,0.261,0.541,0,0.254,0.876,130.141,3ZUx20n9Yd2Wt2Ou7jxWiQ,4,1,225880,FALSE,https://api.spotify.com/v1/tracks/3ZUx20n9Yd2Wt2Ou7jxWiQ,FALSE,Sarra o Roça Roça,30,https://p.scdn.co/mp3-preview/e9cd2e7ba0eb77887ec545f98b32ae243e0a2814?cid=5980655d195f46ee8995cd0e1dd7f376,3,spotify:track:3ZUx20n9Yd2Wt2Ou7jxWiQ,2ZzHde6kNMm0xaxEcgbZ81,"Favela Funk, Pt. 1",2014-01-17,day,G,major,G major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.916,0.845,1,-7.106,1,0.114,0.11,0.011,0.0858,0.642,129.008,64Epbk3nOgnljY0bCqlJxV,4,1,117120,FALSE,https://api.spotify.com/v1/tracks/64Epbk3nOgnljY0bCqlJxV,FALSE,Bolete,34,https://p.scdn.co/mp3-preview/d14247c84168cad18f9659a55c92f9c1318ba02e?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:64Epbk3nOgnljY0bCqlJxV,7bbVNXXaQ0IAajAd6bKHsg,Quer Bolete?,2005-03-09,day,C#,major,C# major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.929,0.895,9,-2.843,0,0.0678,0.0256,1.11e-6,0.074,0.923,125.008,2a7A9NqhO1olb0V1wvSDPx,4,1,327999,FALSE,https://api.spotify.com/v1/tracks/2a7A9NqhO1olb0V1wvSDPx,FALSE,Rap Do Dende,0,NA,2,spotify:track:2a7A9NqhO1olb0V1wvSDPx,5g4rtdYwgerEI4SCfT7GgI,Funk Brasil Relíquias (Vol. 2),2017-12-22,day,A,minor,A minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.818,0.703,7,-8.914,1,0.0822,0.066,0,0.236,0.965,128.987,3khCxC5H2mcTEndfG1ytn2,4,1,182917,FALSE,https://api.spotify.com/v1/tracks/3khCxC5H2mcTEndfG1ytn2,FALSE,Felina,28,https://p.scdn.co/mp3-preview/c7ac3007e90b1f4f2a7c40d469990c540f8ba143?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:3khCxC5H2mcTEndfG1ytn2,4rMhsl6RwYfLkMuuTB0iyJ,Felina,2011-02-08,day,G,major,G major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.972,0.958,0,-1.122,1,0.0721,0.597,0,0.448,0.973,130.041,0JXiI0YqsN5RMssvDJ5GfB,4,1,131134,FALSE,https://api.spotify.com/v1/tracks/0JXiI0YqsN5RMssvDJ5GfB,FALSE,Deixa Baixo,26,https://p.scdn.co/mp3-preview/3df5fc749788db4a2afc3e2d35b9f73b6e48c39b?cid=5980655d195f46ee8995cd0e1dd7f376,9,spotify:track:0JXiI0YqsN5RMssvDJ5GfB,2ZzHde6kNMm0xaxEcgbZ81,"Favela Funk, Pt. 1",2014-01-17,day,C,major,C major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.594,0.807,5,-5.553,1,0.045,0.453,0,0.931,0.589,128,3a99ZKdfoda0OdcHSPTKfa,4,1,153158,FALSE,https://api.spotify.com/v1/tracks/3a99ZKdfoda0OdcHSPTKfa,FALSE,Garota Nota 100 (Ao Vivo),38,https://p.scdn.co/mp3-preview/704ac9a864d43da1dd82ac638ead9a5f3ff56a3b?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:3a99ZKdfoda0OdcHSPTKfa,2Sfu4O6psAaM31goBR9o5l,Tudo É Festa (Ao Vivo),2012-01-04,day,F,major,F major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.888,0.671,10,-5.691,0,0.208,0.0244,0.337,0.0976,0.623,129.065,55Dt0kmkS2HOgKqk99CijE,4,1,159586,FALSE,https://api.spotify.com/v1/tracks/55Dt0kmkS2HOgKqk99CijE,FALSE,Vai Lacraia,38,https://p.scdn.co/mp3-preview/39d4bdca95f7166c95d391dacfe4af486fd53ed1?cid=5980655d195f46ee8995cd0e1dd7f376,3,spotify:track:55Dt0kmkS2HOgKqk99CijE,6AXNvDzD99ZbKp5hlk6tZs,"Twister, Vol. 1",2000-03-09,day,A#,minor,A# minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.843,0.955,7,-4.257,1,0.062,0.00121,0.301,0.0986,0.869,128.924,5c3OBxx4kmImqifGJF9nY1,4,1,146752,FALSE,https://api.spotify.com/v1/tracks/5c3OBxx4kmImqifGJF9nY1,FALSE,Furacão 2000,31,https://p.scdn.co/mp3-preview/ad5d8cba4c515d02c0e7a669db4540b321a6f4af?cid=5980655d195f46ee8995cd0e1dd7f376,22,spotify:track:5c3OBxx4kmImqifGJF9nY1,5LkqYwAqQDoqzjEcyJiMov,"Clássicos do Funk, Vol. 1 (Ao Vivo)",2007-01-01,day,G,major,G major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.904,0.82,5,-6.972,0,0.132,0.0402,4.37e-4,0.0507,0.77,128.024,7eVFgufDhNp9UeMfbhFr0U,4,1,171306,FALSE,https://api.spotify.com/v1/tracks/7eVFgufDhNp9UeMfbhFr0U,FALSE,I Feel Vinho,32,https://p.scdn.co/mp3-preview/89c775f8d6db346799938c6c9725ccf692d0b6b6?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:7eVFgufDhNp9UeMfbhFr0U,79cqOy1B2W8JSaxuBgpA2F,Só Tem Moleque Bom,2000-03-09,day,F,minor,F minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.93,0.498,5,-11.27,0,0.454,0.212,0,0.0952,0.879,122.345,0hR3WPXlF5LdndZw3s4jUH,4,1,240640,FALSE,https://api.spotify.com/v1/tracks/0hR3WPXlF5LdndZw3s4jUH,FALSE,Rap do Borel - Ao Vivo,30,https://p.scdn.co/mp3-preview/ee83c6242d63f5d2ee4282187680e4f16a0efb88?cid=5980655d195f46ee8995cd0e1dd7f376,14,spotify:track:0hR3WPXlF5LdndZw3s4jUH,1wxslqthOJPDHJIOZayEyg,O Melhor do Rap,2000-03-09,day,F,minor,F minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.727,0.68,11,-11.02,0,0.0434,0.00697,4.07e-4,0.0701,0.728,126.49,5StjBn63VYSJtMJbNJAtA7,4,1,242133,FALSE,https://api.spotify.com/v1/tracks/5StjBn63VYSJtMJbNJAtA7,FALSE,Mel da Sua Boca,38,https://p.scdn.co/mp3-preview/891cabfe1705966a366b145925de6958b7c0c8ea?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:5StjBn63VYSJtMJbNJAtA7,4r7kqyelpSdylXNJwWnZth,Copacabana Beat,1995,year,B,minor,B minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.932,0.658,0,-7.97,1,0.344,0.06,0,0.0725,0.824,126.016,53AHz6rNlTmvXyGVbpAZyO,4,1,274266,FALSE,https://api.spotify.com/v1/tracks/53AHz6rNlTmvXyGVbpAZyO,FALSE,Melô da Paixão - Ao Vivo,30,https://p.scdn.co/mp3-preview/a7c70cffbcdac8e9e230115d4d371f144e24ea31?cid=5980655d195f46ee8995cd0e1dd7f376,5,spotify:track:53AHz6rNlTmvXyGVbpAZyO,1wxslqthOJPDHJIOZayEyg,O Melhor do Rap,2000-03-09,day,C,major,C major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.953,0.655,9,-4.784,1,0.367,0.438,0,0.148,0.945,130.069,4hFKEXg55oKGrVJPqVEevh,4,1,186880,FALSE,https://api.spotify.com/v1/tracks/4hFKEXg55oKGrVJPqVEevh,FALSE,Na Minha Pista,29,https://p.scdn.co/mp3-preview/44764195ca443047a583382f8917007a5b43186f?cid=5980655d195f46ee8995cd0e1dd7f376,17,spotify:track:4hFKEXg55oKGrVJPqVEevh,1z4o1D7IFYEBWG6oaHjpeW,"Funk Digital Brasil, Vol. 1",2012-12-11,day,A,major,A major
